product_id,product_title,category_id,category_name,price,list_price,rating,review_count,has_rating,weighted_score,units_sold_last_month,is_best_seller,has_title,image_url,product_url,price_segment,popularity_tier,units_norm,wscore_norm,strategic_score,category_rank,is_top_10_category
B095NZTWV8,"HTVRONT Heat Press Small Heat Press Machine for T Shirts, Small Heat Press Iron Press for Heating Transfer(Mint Green)",4,Printmaking Supplies,31.99,38.99,4.7,4682,True,39.72296,900,False,True,https://m.media-amazon.com/images/I/61KXZu8ySZS._AC_UL320_.jpg,https://www.amazon.com/dp/B095NZTWV8,premium,high,0.3,0.78934103,0.5541376,20,False
B0B1BRQQGY,"Xahpower 2 Pack PS3 Controller Battery, LIP1359 Replacement Battery for Sony Playstation 3 CECHZC2E CECHZC2U Controller with USB Cable and Tools",243,"PlayStation 3 Games, Consoles & Accessories",10.99,0.0,4.3,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71aY9SYml5L._AC_UY218_.jpg,https://www.amazon.com/dp/B0B1BRQQGY,budget,medium,0.0,0.0,0.0,55,False
B09BTXBCFX,"Steamer for Clothes,1500W 15s Quick Heat Portable Handheld Clothes Steamer,Fabric Wrinkles Remover Garment Steamer with Smart LCD,2 in 1 Clothing Iron with 300ml Tank and Fabric Brush,Auto-Off",176,Ironing Products,45.49,0.0,4.4,0,True,0.0,900,False,True,https://m.media-amazon.com/images/I/61rrCp8WVfL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BTXBCFX,luxury,high,0.018,0.0,0.0072,70,False
B08J6LTCVR,"Cast Iron Wok Support Ring Universal Non-Slip Carbon Steel Wok Pan For Kitchen Samsung, GE, Frigidaire, Whirlpool, KitchenAid Etc Gas Stove Burner Ring 9.37 Inch",201,Home Appliances,19.98,26.99,4.7,0,True,0.0,600,True,True,https://m.media-amazon.com/images/I/61zeukIU2HL._AC_UL320_.jpg,https://www.amazon.com/dp/B08J6LTCVR,mid,high,0.012,0.0,0.0548,44,False
B07YDDF26Y,"Soucolor Acrylic Paint Brushes Set, 20Pcs Round Pointed Tip Artist Paintbrushes for Acrylic Painting Oil Watercolor Canvas Boards Rock Body Face Nail Art, Halloween Pumpkin Ceramic Crafts Supplies",10,"Painting, Drawing & Art Supplies",7.99,0.0,4.6,0,True,0.0,3000,True,True,https://m.media-amazon.com/images/I/717vj8b2QkS._AC_UL320_.jpg,https://www.amazon.com/dp/B07YDDF26Y,budget,high,0.15,0.0,0.11,38,False
B017NI17HQ,"Garmin 010-01550-00 Striker 4 with Transducer, 3.5"" GPS Fishfinder with Chirp",78,Vehicle Electronics,122.95,139.99,4.6,0,True,0.0,0,True,True,https://m.media-amazon.com/images/I/51MXF34wpbL._AC_UL320_.jpg,https://www.amazon.com/dp/B017NI17HQ,luxury,low,0.0,0.0,0.05,34,False
B09Y4HHY1P,"Cetaphil Face Wash, Daily Facial Cleanser for Sensitive, Combination to Oily Skin, NEW 16 oz, Fragrance Free,Gentle Foaming, Soap Free, Hypoallergenic",52,Personal Care Products,11.97,16.99,4.7,0,True,0.0,20000,False,True,https://m.media-amazon.com/images/I/71gzqzvhb-L._AC_UL320_.jpg,https://www.amazon.com/dp/B09Y4HHY1P,budget,high,0.2,0.0,0.08,46,False
B0C9PZ4KJG,"UMETASS 8.8 oz Travel Shampoo Bottles, Refillable Flip Cap Squeeze Bottles for Toiletries, Large Leakage-proof Travel Shampoo and Conditioner Bottles (Blue and Green)",105,Travel Accessories,14.99,15.99,4.5,0,True,0.0,300,True,True,https://m.media-amazon.com/images/I/51i+MIBkntL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9PZ4KJG,mid,high,0.0075,0.0,0.053,19,False
B07WCPZXCH,Men's XA PRO 3D v8 Gore-TEX Trail Running Shoes,114,Men's Shoes,148.7,0.0,4.6,5041,True,39.217567,0,False,True,https://m.media-amazon.com/images/I/71KxOaoiqhL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WCPZXCH,luxury,medium,0.0,0.7394074,0.4066741,98,False
B07ZR14WBZ,"e.l.f., Hydrating Camo Concealer, Lightweight, Full Coverage, Long Lasting, Conceals, Corrects, Covers, Hydrates, Highlights, Light Sand, Satin Finish, 25 Shades, All-Day Wear, 0.20 Fl Oz",48,Makeup,7.0,0.0,4.3,79285,True,48.50751,6000,False,True,https://m.media-amazon.com/images/I/51HHN1HGgFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZR14WBZ,budget,high,0.06,0.8843661,0.51040137,45,False
B0BNLVDJX3,"Welly Bravery Badge Value Pack | Adhesive Flexible Fabric Bandages | Assorted Shapes and Patterns for Minor Cuts, Scrapes, and Wounds - 100 Count",131,Health Care Products,9.99,0.0,4.9,0,True,0.0,8000,False,True,https://m.media-amazon.com/images/I/818n9GK1bUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNLVDJX3,budget,high,0.4,0.0,0.16,72,False
B06XD986X7,48pcs Felt Fabric Sheet Assorted Color Felt Pack DIY Craft Squares Nonwoven (25cm * 25cm),6,Sewing Products,15.88,0.0,4.6,0,True,0.0,50,True,True,https://m.media-amazon.com/images/I/71Znfw4kOpL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XD986X7,mid,high,0.0016666667,0.0,0.050666668,93,False
B0C5874XKV,"Simetufy 70 Pcs Key Cap Tags, Key Covers Caps, 10 Assorted Colors & 2 Shape Key identifiers with Box, fits Standard Flat House Keys",138,Commercial Door Products,7.99,0.0,4.7,0,True,0.0,300,False,True,https://m.media-amazon.com/images/I/61elToNwWFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5874XKV,budget,high,0.33333334,0.0,0.13333334,17,False
B09XMGQSGN,Pocket Pussy for Men - Men's Sex Toys Male Masturbators Realistic Adult Toys Sex Doll Hands Free Stroker 3D Lifelike Soft Butt with Vagina Anal Sex Pleasure Skin Color Adult Toy,134,Sexual Wellness Products,38.51,0.0,4.7,0,True,0.0,2000,True,True,https://m.media-amazon.com/images/I/61PAtHdHWRL._AC_UL320_.jpg,https://www.amazon.com/dp/B09XMGQSGN,luxury,high,0.04,0.0,0.066,40,False
B08Y5M5V3X,"Sondiko Butane Torch with Fuel Gauge S907, Refillable Soldering Torch Lighter with Adjustable Flame for Welding, Resin Art, Industrial(Butane Gas Not Included)",214,Welding & Soldering,13.99,19.99,4.4,0,True,0.0,4000,True,True,https://m.media-amazon.com/images/I/61rylqOvObL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Y5M5V3X,mid,high,1.0,0.0,0.45,5,True
B0BD6B5K4Y,Upgraded Lifetime Appliance Large Foldable Push Cart Dolly | 330 lbs. Capacity Moving Platform Hand Truck | Heavy Duty Space Saving Collapsible | Swivel Push Handle Flat Bed Wagon,144,Material Handling Products,54.99,0.0,4.4,0,True,0.0,0,True,True,https://m.media-amazon.com/images/I/61YLl5l9RpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BD6B5K4Y,luxury,low,0.0,0.0,0.05,92,False
B0CFW37GR6,Mandalorian season Three DVD,263,PC Games & Accessories,39.99,42.99,4.0,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/71PsiDI8jEL._AC_UY218_.jpg,https://www.amazon.com/dp/B0CFW37GR6,luxury,high,0.01,0.0,0.0039999997,39,False
B07JVQ37P3,"Rat Hamster Warm Bed House Cusion Fleece Hut Hanging Hammock Cute Toy Nest for Mini Small Animal Mice,Sugar Glider,Chinchilla,Dwraf Hamster",184,Small Animal Supplies,8.5,0.0,4.1,0,True,0.0,300,False,True,https://m.media-amazon.com/images/I/51gqsA7XIjL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JVQ37P3,budget,high,0.05,0.0,0.02,78,False
B07ZG5J985,"BV Pet Training Pads for Dogs and Puppies, X-Large 28"" x 34"" Training Pad, 40-Count Dog Pee Pad, Disposable Puppy Pads XL, Doggie Potty Pads, Extra Large Dog Pads, Quick Absorb",180,Dog Supplies,22.98,29.99,4.5,0,True,0.0,8000,False,True,https://m.media-amazon.com/images/I/81Qlq6F7YML._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZG5J985,premium,high,0.26666668,0.0,0.10666667,34,False
B0B4PPLJDT,"Dressing Retention Tape - 2"" x 11yd, 2 Rolls Premium Non-Woven Hypoallergenic Cloth - Secure and Gentle Adhesive for Wound Dressings - Latex-Free and Versatile for Sensitive Skin Care",158,Professional Medical Supplies,9.99,0.0,4.6,0,True,0.0,500,False,True,https://m.media-amazon.com/images/I/81EKWiilRQL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4PPLJDT,budget,high,0.125,0.0,0.05,72,False
B01AW5V6CS,"Melissa & Doug Sketch Pad (9 x 12 inches) - 50 Sheets, 2-Pack - Kids Drawing Paper, Drawing And Coloring Pad Art Supplies",219,Arts & Crafts Supplies,21.41,0.0,4.9,8197,True,44.157063,1000,False,True,https://m.media-amazon.com/images/I/81B2fEJNl5L._AC_UL320_.jpg,https://www.amazon.com/dp/B01AW5V6CS,premium,high,0.1,0.8696645,0.5183155,62,False
B09QYRWQ8H,"BLS BLUES Reading Glasses for Women/Men Blue Light Blocking, Fashion Readers Anti Eye Strain/Migraine Eyeglasses 6 Packs/Case",127,Vision Products,8.99,0.0,4.5,0,True,0.0,500,True,True,https://m.media-amazon.com/images/I/81Al0U0qCeL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QYRWQ8H,budget,high,0.01,0.0,0.054,30,False
B07D4821JB,"GE Smart Countertop Microwave Oven | Complete with Scan-to-Cook Technology and Wifi-Connectivity | 0.9 Cubic Feet Capacity, 900 Watts | Smart Home & Kitchen Essentials | Stainless Steel",196,Smart Home: Other Solutions,129.99,159.0,4.3,0,True,0.0,600,False,True,https://m.media-amazon.com/images/I/813GhAvzggL._AC_UY218_.jpg,https://www.amazon.com/dp/B07D4821JB,luxury,high,0.12,0.0,0.048,18,False
B09VX3262S,"NICETOWN Modern Greyish Blue Blackout Curtains Noise Reducing, Thermal Insulated and Privacy Room Darkening Drape Panels for Boy's Guest Room Door Small Short Window (2 Panels, W42 x L63 -Inch)",172,Kids' Home Store,29.95,0.0,4.7,109688,True,54.5454,200,True,True,https://m.media-amazon.com/images/I/6166G9-TqqL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VX3262S,premium,high,0.05,0.96595097,0.60127306,14,False
B08S3KF3CF,Carpal Tunnel Wrist Brace Night Support and Metal Splint Stabilizer [Single] - Helps Relieve Tendinitis Arthritis Carpal Tunnel Syndrome Pain - Reduces Recovery Time for Men Women - Right (S/M),152,Occupational Health & Safety Products,14.97,0.0,4.6,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/91GWFXSlKZL._AC_UL320_.jpg,https://www.amazon.com/dp/B08S3KF3CF,mid,high,0.2,0.0,0.08,10,True
B08FQXR9NG,"Accmor Car Trash Can with Lid, Mini Auto Dustbin Garbage Organizer with One Roll Plastic Trash Bag, Automotive Garbage Container Bin for Vehicle, Home, Office",23,Automotive Interior Accessories,9.99,10.99,4.1,0,True,0.0,2000,False,True,https://m.media-amazon.com/images/I/51UNsjdrDKL._AC_UL320_.jpg,https://www.amazon.com/dp/B08FQXR9NG,budget,high,0.1,0.0,0.04,100,False
B0738B8SQS,"Bedsure Twin XL Mattress Pad Dorm Bedding - Soft Mattress Cover for College, Extra Long Twin Quilted Mattress Protector with Deep Pocket Fits up to 21"", Breathable Fluffy Pillow Top (White, 39""x80"")",164,Bedding,25.49,60.99,4.6,0,True,0.0,5000,False,True,https://m.media-amazon.com/images/I/81dTkiWb-WL._AC_UL320_.jpg,https://www.amazon.com/dp/B0738B8SQS,premium,high,0.25,0.0,0.1,31,False
B09N9WDFZF,Large Tote Bag,101,Travel Tote Bags,59.91,84.99,4.7,0,True,0.0,500,False,True,https://m.media-amazon.com/images/I/71Zg6hqkGkL._AC_UL320_.jpg,https://www.amazon.com/dp/B09N9WDFZF,luxury,high,0.05,0.0,0.02,20,False
B08LNN5372,"M7 Tri-Band Whole Home Mesh WiFi System (3 Pack), Gigabit Mesh WiFi Routers, Seamless High Performance Wireless Covers 7+ Rooms and 75+ Devices",189,Smart Home: WiFi and Networking,137.21,143.99,4.2,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61IQa14ymYL._AC_UY218_.jpg,https://www.amazon.com/dp/B08LNN5372,luxury,low,0.0,0.0,0.0,41,False
B09HG9PS7F,"VacLife Handheld Vacuum for Pet Hair - Car Vacuum Cordless Rechargeable, Well-Equipped Hand Held Vacuum with Reusable Filter & LED Light, Powerful Stair Vacuum with Motorized Brush, Red&Black (VL726)",175,Vacuum Cleaners & Floor Care,69.99,79.99,4.3,2102,True,32.89982,3000,True,True,https://m.media-amazon.com/images/I/61tTIXjsfeL._AC_UL320_.jpg,https://www.amazon.com/dp/B09HG9PS7F,luxury,high,0.5,0.6534933,0.6094213,21,False
B0089KVYJO,Disney Cars Toys Quick Changers Transforming Crabby Boat Transporter,237,Kids' Play Boats,69.99,0.0,3.6,46,True,13.860532,0,False,True,https://m.media-amazon.com/images/I/91+ZUc2xb1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0089KVYJO,luxury,low,0.0,0.31845284,0.17514905,31,False
B0CCHYLZ2Q,Ceiling Fan Capacitor CBB61 4.5uf + 6uf + 5uf 5 Wire 250V Compatible with New Harbor Breeze Hunter and Others,26,Car Electronics & Accessories,8.99,0.0,5.0,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/61M8-LIoiYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCHYLZ2Q,budget,high,0.2,0.0,0.08,19,False
B0BG55LBYW,Aesthetic Backpack Cute Kawaii Backpack School Supplies Laptop Bag for Teens Girls Women Students Solid Color,109,Laptop Bags,32.88,36.99,4.3,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/51xrwMxibkL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BG55LBYW,premium,high,0.11111111,0.0,0.044444446,30,False
B01JLTC648,Replacement Mesh Fabric Tips for CCIVV 5.0/5.6 Inches Stylus Pens (Pack of 12),64,Tablet Accessories,7.99,0.0,4.5,0,True,0.0,50,False,True,https://m.media-amazon.com/images/I/6106JL9yQlL._AC_UL320_.jpg,https://www.amazon.com/dp/B01JLTC648,budget,high,0.1,0.0,0.04,42,False
B07R3CVVF7,"Kwikset Pismo Privacy Locking Door Knob, Interior Handle with Keyless Lock for Bedroom and Bathroom Doors, With Square Rose, Featuring Microban Protection in Matte Black",211,Hardware,22.07,32.97,4.7,6280,True,41.102837,0,True,True,https://m.media-amazon.com/images/I/815Kes8KuQL._AC_UL320_.jpg,https://www.amazon.com/dp/B07R3CVVF7,premium,medium,0.0,0.802382,0.4913101,60,False
B000CIGDFQ,B&M 20260 Shift Improver Kit for Automatic Transmissions,18,Automotive Performance Parts & Accessories,67.79,0.0,4.7,0,True,0.0,0,True,True,https://m.media-amazon.com/images/I/512Np1hSc4L._AC_UL320_.jpg,https://www.amazon.com/dp/B000CIGDFQ,luxury,medium,0.0,0.0,0.05,70,False
B08QCMT89N,"50FT Dual Lens Endoscope Camera with Light, Teslong 4.5"" HD Sewer Snake Borescope Inspection Camera, Waterproof Drain Cable, 1080P Fiber Optic Scope Camera for Wall Duct Pipe Plumbing(50FT)",145,"Test, Measure & Inspect",109.99,150.0,4.3,0,True,0.0,400,False,True,https://m.media-amazon.com/images/I/71alONQNGYL._AC_UL320_.jpg,https://www.amazon.com/dp/B08QCMT89N,luxury,high,0.008,0.0,0.0032000002,73,False
B09VG87SKL,"5 Racks and 4 Hooks Mop and Broom Holder Wall Mount, Broom Organizer Storage Tool Racks Stainless Steel Heavy Duty Hooks Self Adhesive Solid Non-slip for Home Kitchen Garden Laundry Garage",144,Material Handling Products,16.95,19.99,4.6,0,True,0.0,3000,False,True,https://m.media-amazon.com/images/I/71SHSEX2KJL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VG87SKL,mid,high,0.5,0.0,0.2,9,True
B0BSF8PY1R,"300 PCS Cool Skateboard Stickers,Brand Stickers for Adults Teens,Waterproof Vinyl Stickers for Water Bottle Laptop Luggage Guitar Notebook",5,Scrapbooking & Stamping Supplies,11.89,0.0,4.5,0,True,0.0,2000,False,True,https://m.media-amazon.com/images/I/91xaLTmiRrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSF8PY1R,budget,high,0.4,0.0,0.16,13,False
B09P9TPB6B,Fisher-Price Thomas & Friends Diecast Toy Train Medieval Thomas Push-Along Engine With Boulder Launcher For Preschool Kids Ages 3+ Years,234,Kids' Play Trains & Trams,9.99,10.99,4.7,0,True,0.0,200,False,True,https://m.media-amazon.com/images/I/61YpqkQctnL._AC_UL320_.jpg,https://www.amazon.com/dp/B09P9TPB6B,budget,high,0.2,0.0,0.08,12,False
B08HDDGN15,Deal4GO ON Off Power Button Switch Board with ABXY Contacts Replacement for Sony PSP 1000 1001 (Third Party),241,"Sony PSP Games, Consoles & Accessories",7.99,0.0,4.6,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/619OnS+UmjL._AC_UY218_.jpg,https://www.amazon.com/dp/B08HDDGN15,budget,medium,0.0,0.0,0.0,87,False
B08N6WNV3C,"Haier Window Air Conditioner 10000 BTU, Wi-Fi Enabled, Energy-Efficient Cooling for Medium Rooms, 10K BTU Window AC Unit with Easy Install Kit, Control Using Remote or Smartphone App",197,Smart Home - Heating & Cooling,373.15,439.0,4.3,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/81YuGb0A2RL._AC_UY218_.jpg,https://www.amazon.com/dp/B08N6WNV3C,luxury,low,0.0,0.0,0.0,90,False
B000QGMXSU,ACDelco GM Original Equipment 10-4003 Limited Slip Axle Lubricant Additive - 4 oz,20,Oils & Fluids,11.95,13.86,4.8,0,True,0.0,200,False,True,https://m.media-amazon.com/images/I/81kjEPgFZJL._AC_UL320_.jpg,https://www.amazon.com/dp/B000QGMXSU,budget,high,0.06666667,0.0,0.026666667,71,False
B00FJIT9BO,"Chemical Guys TVD_107_16 VRP Vinyl, Rubber and Plastic Non-Greasy Dry-to-the-Touch Long Lasting Super Shine Dressing for Tires, Trim and More, Safe for Cars, Trucks, SUVs, RVs & More, 16 fl oz",16,Automotive Tires & Wheels,11.97,0.0,4.6,31769,True,47.68488,10000,True,True,https://m.media-amazon.com/images/I/71M8zhA2MzL._AC_UL320_.jpg,https://www.amazon.com/dp/B00FJIT9BO,budget,high,0.5,0.9454565,0.77000105,2,True
B0051D9D3G,Nivea Baby Fresh & Pure Wet Wipes 63x,35,Baby Care Products,9.99,12.35,4.6,1013,True,31.839628,0,False,True,https://m.media-amazon.com/images/I/71qqyVH5yyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0051D9D3G,budget,low,0.0,0.77692574,0.42730916,50,False
B08BY8BZS4,"Shynerk Baby Car Mirror, 4.3'' HD Night Vision Function Display, Safety Car Seat Mirror Camera Monitored Mirror with Wide Crystal Clear View, Aimed at Baby, Easily Observe the Baby’s Move",32,Child Safety Car Seats & Accessories,35.59,60.99,4.4,21339,True,43.86069,10000,False,True,https://m.media-amazon.com/images/I/81oIqixagDL._AC_UL320_.jpg,https://www.amazon.com/dp/B08BY8BZS4,premium,high,0.5,0.81720275,0.6494615,6,True
B07TC8BP66,"ANJAYLIA 20 LED Star String Lights 10 FT Fairy Christmas Lights Battery Operated for Indoor & Outdoor, Party, Wedding and Holiday Decorations Warm White",168,Seasonal Décor,7.99,8.99,4.4,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/71YubzY0IlL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TC8BP66,budget,high,0.1,0.0,0.04,81,False
B09QQ9M7FP,"4 Pack Pink Foil Fringe Curtain Backdrop, 3.28Ft x 8.2Ft Metallic Tinsel Foil Fringe Streamer Curtains for Photo Booth Props, Birthday, Wedding, Valentine's Day Decoration Party Supplies",79,Camera & Photo,14.99,0.0,4.5,0,True,0.0,300,False,True,https://m.media-amazon.com/images/I/81QZQg3rXAL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QQ9M7FP,mid,high,0.06,0.0,0.024,86,False
B09MQXHJR5,"BISSELL® PET PRO OXY Spot & Stain Formula for Portable Carpet Cleaners, 32 oz., 2034",167,Household Cleaning Supplies,12.98,0.0,4.7,0,True,0.0,20000,False,True,https://m.media-amazon.com/images/I/71KjoP5cjIL._AC_UL320_.jpg,https://www.amazon.com/dp/B09MQXHJR5,mid,high,0.2,0.0,0.08,65,False
B07YNVHLVM,"Sooyee 3-Layer Things & Crafts Storage Box with 30 Adjustable Compartments for Organizing Washi Tape, Embroidery Accessories, Threads Bobbins, Kids Toy, Nail Polish, Jewelry - Large",9,"Arts, Crafts & Sewing Storage",16.99,20.0,4.2,0,True,0.0,800,False,True,https://m.media-amazon.com/images/I/61xuQzwXKtL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YNVHLVM,mid,high,0.08,0.0,0.031999998,44,False
B0C7C4W7KG,"8 Pack Solar Torch Light with Purple Flickering Flame, Waterproof Solar Halloween Lights Decorations, Solar Torches Halloween Decor for Garden, Yard, Porch (Purple)",209,Lighting & Ceiling Fans,25.99,0.0,3.9,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/81CKxmwxn2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7C4W7KG,premium,high,0.16666667,0.0,0.06666667,53,False
B09NFNTDT8,"60 Numbers, Reflective Adhesive Mailbox Number Pack, 3"", Waterproof Number Stickers for Signs, Door, Cars, Trucks, Home, Business, Address Number",211,Hardware,5.99,0.0,4.5,935,True,30.78727,2000,False,True,https://m.media-amazon.com/images/I/6110+8t7pBL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NFNTDT8,budget,high,0.4,0.6010084,0.49055463,64,False
B003JO5BOO,"Hygloss Cork Roll 1.5 mm Thick-12"" x 24""-Brown-1 Qty",140,Industrial Materials,8.59,0.0,4.4,662,True,28.58581,100,False,True,https://m.media-amazon.com/images/I/617yf1QmemL._AC_UL320_.jpg,https://www.amazon.com/dp/B003JO5BOO,budget,high,0.1,0.735646,0.44460532,74,False
B01BYL1OAS,Stelpro Z-Wave Plus KI STZW402WB+ Thermostat (White) for Electric Baseboards and Convectors,197,Smart Home - Heating & Cooling,104.47,0.0,4.1,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61We1A-L4iL._AC_UY218_.jpg,https://www.amazon.com/dp/B01BYL1OAS,luxury,low,0.0,0.0,0.0,100,False
B0C6JTGJNH,HoYiXi Universal Case for 10.2-inch Introducing Scribe 1st Generation 2022 Release/10.3-inch Kobo Elipsa eReader 2021 Release Foldable Cover with Vertical Flip Stand Pen Holder - Constellation,74,eBook Readers & Accessories,6.99,13.99,3.9,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/51sxkgM5rNL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6JTGJNH,budget,low,0.0,0.0,0.0,36,False
B07X4Z69BV,"Smart Wi-Fi Double Light Switch, 2 in1 Single Pole Switch Compatible with Alexa Google Assistant & IFTTT,Remote Control, Timing Function No Hub Required (1-Pack Double Smart Switch)",191,Smart Home: Lighting,18.97,0.0,4.2,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/31pRZa10MZL._AC_UY218_.jpg,https://www.amazon.com/dp/B07X4Z69BV,mid,low,0.0,0.0,0.0,97,False
B0097JQ32O,Bedrug | Folding Track Mat / Knee Protection Mat | TrailerWare | 2' x 4' / Charcoal Grey | TW2X4MAT,15,Heavy Duty & Commercial Vehicle Equipment,36.05,0.0,4.7,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/714OEy26ucL._AC_UL320_.jpg,https://www.amazon.com/dp/B0097JQ32O,luxury,high,0.05,0.0,0.02,22,False
B07G7DC812,Yak Attack Track Mounted LockNLoad Mount Compatible with Humminbird Helix,70,GPS & Navigation,49.95,0.0,4.6,0,True,0.0,50,False,True,https://m.media-amazon.com/images/I/41PUXDcc9gL._AC_UL320_.jpg,https://www.amazon.com/dp/B07G7DC812,luxury,high,0.055555556,0.0,0.022222223,42,False
B0C88LZ7MW,"Outdoor Halloween Decorations, 6Pack Purple Halloween Solar Lights for Halloween Outdoor Decor, Outdoor Halloween Lights for Halloween Yard Decorations, Halloween Decorations Outside for Pathway",209,Lighting & Ceiling Fans,29.74,35.59,4.4,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/71fZyrUP3LL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C88LZ7MW,premium,high,0.16666667,0.0,0.06666667,62,False
B07CX4SPBH,"Baby Changing Pad by Lil Fox. Portable Changing Pad for Baby Diaper Bag or Changing Table Pad. One-Hand Diaper Change Pad. Baby Shower Gifts, Newborn Baby Essentials, Unisex Baby Stuff",36,Baby Travel Gear,22.99,0.0,4.8,0,True,0.0,900,False,True,https://m.media-amazon.com/images/I/71CSLiWiFpL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CX4SPBH,premium,high,0.09,0.0,0.036000002,51,False
B002SG7PPC,"Mitutoyo 050101, Edge Finder, 3/8"" Dia. Shank, .200"" Dia. Tip",153,Cutting Tools,17.35,0.0,4.7,0,True,0.0,500,True,True,https://m.media-amazon.com/images/I/61wJz+ki-kL._AC_UL320_.jpg,https://www.amazon.com/dp/B002SG7PPC,mid,high,0.25,0.0,0.15,12,False
B0C1BXNSC2,"Kawaii Stickers 300 Cute Kawaii Stickers, Cute Japanese Anime Stickers for Kids Teen Girls Adult Laptop Guitar Suitcase Skateboard Waterproof Stickers (300 Cute)",65,Laptop Accessories,10.49,0.0,4.8,0,True,0.0,400,False,True,https://m.media-amazon.com/images/I/81CwtO+4zNL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1BXNSC2,budget,high,0.4,0.0,0.16,100,False
B001411SK0,"Purina Tidy Cats Litter Box System, BREEZE System Starter Kit Litter Box, Litter Pellets & Pads",179,Cat Supplies,42.98,0.0,4.5,17672,True,44.00907,4000,False,True,https://m.media-amazon.com/images/I/611bvPpOdJL._AC_UL320_.jpg,https://www.amazon.com/dp/B001411SK0,luxury,high,0.4,0.8247995,0.6136397,40,False
B07W1HKYQK,"eufy Security, eufyCam S210 (eufyCam 2C) 2-Cam Kit, Security Camera Wireless Outdoor, 180-Day Battery Life, HomeKit Compatibility, 1080p HD, IP67, Night Vision, No Monthly Fee, Motion Only Alert",190,Smart Home: Security Cameras and Systems,199.99,239.99,4.5,13134,True,42.67366,0,False,True,https://m.media-amazon.com/images/I/71e8qE8Bk3L._AC_UY218_.jpg,https://www.amazon.com/dp/B07W1HKYQK,luxury,low,0.0,0.7114225,0.39128238,25,False
B0BP2F25BY,"Nebulizer - Nebulizer Machine for Adults and Kids, Portable and Handheld Mesh Nebulizer for Breathing Problems with 3 Masks, Ultrasonic Mesh Nebulizer",158,Professional Medical Supplies,45.99,50.99,4.6,0,True,0.0,600,False,True,https://m.media-amazon.com/images/I/71xZV4KZWpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BP2F25BY,luxury,high,0.15,0.0,0.060000002,47,False
B09CD5GXW7,Birthday Gifts for Women 13oz Canvas Tote Bag For Women Who Have Everything Embroidery,108,Luggage,16.99,18.99,4.8,6453,True,42.107784,0,False,True,https://m.media-amazon.com/images/I/71IFslbXn7L._AC_UL320_.jpg,https://www.amazon.com/dp/B09CD5GXW7,mid,low,0.0,0.86056966,0.4733133,46,False
B07Z2DX3NZ,KuRoKo Premium Folio Case Cover for 6 Inch E-Reader (Sony/kobo/tolino/Pocketbook) with Hand Strap,74,eBook Readers & Accessories,8.99,9.95,4.7,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71cIYQy-eQL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Z2DX3NZ,budget,low,0.0,0.0,0.0,53,False
